workerid,rt,trial_type,actual_utterance,name,refexp,gender,num_objects,object,effect,actual_cause,object_level,targetpos,stimtype,slider_id,quantifier,actual_effect_question,cause,response,other_gender,slide_number_in_experiment
1,5037,cause_effect_prior,"""Some of the soda cans decomposed.""",Nancy,NA,F,15,soda cans,decomposed,Nancy put  15 soda cans  in a compost pile for a month.,object_low,NA,NA,all,Some,How many soda cans decomposed?,put __ in a compost pile for a month,0.16,M,23
1,6954,cause_effect_prior,"""Some of the baseballs stuck to the wall.""",Anthony,NA,M,15,baseballs,stuck to the wall,Anthony threw  15 baseballs  against a wall.,object_low,NA,NA,none,Some,How many baseballs stuck to the wall?,threw __ against a wall,0.15,M,24
1,6954,cause_effect_prior,"""Some of the baseballs stuck to the wall.""",Anthony,NA,M,15,baseballs,stuck to the wall,Anthony threw  15 baseballs  against a wall.,object_low,NA,NA,lower_half,Some,How many baseballs stuck to the wall?,threw __ against a wall,0.73,M,24
1,6954,cause_effect_prior,"""Some of the baseballs stuck to the wall.""",Anthony,NA,M,15,baseballs,stuck to the wall,Anthony threw  15 baseballs  against a wall.,object_low,NA,NA,upper_half,Some,How many baseballs stuck to the wall?,threw __ against a wall,0.67,M,24
1,6954,cause_effect_prior,"""Some of the baseballs stuck to the wall.""",Anthony,NA,M,15,baseballs,stuck to the wall,Anthony threw  15 baseballs  against a wall.,object_low,NA,NA,all,Some,How many baseballs stuck to the wall?,threw __ against a wall,0.12,M,24
2,7635,speakerreliability,NA,NA,guy with the red hat,NA,NA,NA,NA,NA,NA,s1_v1,underinformative,NA,NA,NA,NA,s1_v1,NA,3
2,6214,speakerreliability,NA,NA,purple monster,NA,NA,NA,NA,NA,NA,sx_v1,underinformative,NA,NA,NA,NA,sx_v1,NA,4
2,4532,speakerreliability,NA,NA,purple monster with the red hat who&quotechars grinning sideways,NA,NA,NA,NA,NA,NA,s1_v1,overinformative,NA,NA,NA,NA,s1_v1,NA,5
2,2068,speakerreliability,NA,NA,green monster with the scarf and the two big teeth,NA,NA,NA,NA,NA,NA,sx_v2,overinformative,NA,NA,NA,NA,sx_v2,NA,6
2,3019,speakerreliability,NA,NA,robot,NA,NA,NA,NA,NA,NA,s1_vx,underinformative,NA,NA,NA,NA,sx_vx,NA,7
2,1809,speakerreliability,NA,NA,robot with the blue hat and the buttons,NA,NA,NA,NA,NA,NA,s2_vx,overinformative,NA,NA,NA,NA,s2_vx,NA,8
2,12965,cause_effect_prior,"""Some of the pencils melted.""",Tyler,NA,M,15,pencils,melted,Tyler left  15 pencils  in the hot sun.,object_low,NA,NA,none,Some,How many pencils melted?,left __ in the hot sun,0.01,M,10
2,12966,cause_effect_prior,"""Some of the pencils melted.""",Tyler,NA,M,15,pencils,melted,Tyler left  15 pencils  in the hot sun.,object_low,NA,NA,lower_half,Some,How many pencils melted?,left __ in the hot sun,0.04,M,10
2,12966,cause_effect_prior,"""Some of the pencils melted.""",Tyler,NA,M,15,pencils,melted,Tyler left  15 pencils  in the hot sun.,object_low,NA,NA,upper_half,Some,How many pencils melted?,left __ in the hot sun,0.55,M,10
2,12966,cause_effect_prior,"""Some of the pencils melted.""",Tyler,NA,M,15,pencils,melted,Tyler left  15 pencils  in the hot sun.,object_low,NA,NA,all,Some,How many pencils melted?,left __ in the hot sun,0.01,M,10
2,7737,cause_effect_prior,"""None of the wheelchairs rolled.""",Edward,NA,M,15,wheelchairs,rolled,Edward pushed  15 wheelchairs.,object_high,NA,NA,none,None,How many wheelchairs rolled?,pushed __,0.98,M,11
2,7737,cause_effect_prior,"""None of the wheelchairs rolled.""",Edward,NA,M,15,wheelchairs,rolled,Edward pushed  15 wheelchairs.,object_high,NA,NA,lower_half,None,How many wheelchairs rolled?,pushed __,0,M,11
2,7737,cause_effect_prior,"""None of the wheelchairs rolled.""",Edward,NA,M,15,wheelchairs,rolled,Edward pushed  15 wheelchairs.,object_high,NA,NA,upper_half,None,How many wheelchairs rolled?,pushed __,0,M,11
2,7737,cause_effect_prior,"""None of the wheelchairs rolled.""",Edward,NA,M,15,wheelchairs,rolled,Edward pushed  15 wheelchairs.,object_high,NA,NA,all,None,How many wheelchairs rolled?,pushed __,0,M,11
2,6054,cause_effect_prior,"""All of the hats blew away.""",Dorothy,NA,F,15,hats,blew away,Dorothy left  15 hats  on a table on a windy day.,object_mid,NA,NA,none,All,How many hats blew away?,left __ on a table on a windy day,0.01,M,12
2,6054,cause_effect_prior,"""All of the hats blew away.""",Dorothy,NA,F,15,hats,blew away,Dorothy left  15 hats  on a table on a windy day.,object_mid,NA,NA,lower_half,All,How many hats blew away?,left __ on a table on a windy day,0.01,M,12
2,6054,cause_effect_prior,"""All of the hats blew away.""",Dorothy,NA,F,15,hats,blew away,Dorothy left  15 hats  on a table on a windy day.,object_mid,NA,NA,upper_half,All,How many hats blew away?,left __ on a table on a windy day,0.02,M,12
2,6054,cause_effect_prior,"""All of the hats blew away.""",Dorothy,NA,F,15,hats,blew away,Dorothy left  15 hats  on a table on a windy day.,object_mid,NA,NA,all,All,How many hats blew away?,left __ on a table on a windy day,0.99,M,12
2,9612,cause_effect_prior,"""As usual.""",Janet,NA,F,15,chocolate bars,froze,Janet put  15 chocolate bars  in the freezer.,object_mid,NA,NA,none,short_filler,How many chocolate bars froze?,put __ in the freezer,0.01,M,13
2,9612,cause_effect_prior,"""As usual.""",Janet,NA,F,15,chocolate bars,froze,Janet put  15 chocolate bars  in the freezer.,object_mid,NA,NA,lower_half,short_filler,How many chocolate bars froze?,put __ in the freezer,0.01,M,13
2,9612,cause_effect_prior,"""As usual.""",Janet,NA,F,15,chocolate bars,froze,Janet put  15 chocolate bars  in the freezer.,object_mid,NA,NA,upper_half,short_filler,How many chocolate bars froze?,put __ in the freezer,0.01,M,13
2,9612,cause_effect_prior,"""As usual.""",Janet,NA,F,15,chocolate bars,froze,Janet put  15 chocolate bars  in the freezer.,object_mid,NA,NA,all,short_filler,How many chocolate bars froze?,put __ in the freezer,0.98,M,13
2,5030,cause_effect_prior,"""All of the birds ate the seeds.""",Daniel,NA,M,15,birds,ate the seeds,Daniel left seeds out for  15 birds.,object_high,NA,NA,none,All,How many birds ate the seeds?,left seeds out for __,0.01,M,14
2,5030,cause_effect_prior,"""All of the birds ate the seeds.""",Daniel,NA,M,15,birds,ate the seeds,Daniel left seeds out for  15 birds.,object_high,NA,NA,lower_half,All,How many birds ate the seeds?,left seeds out for __,0.01,M,14
2,5030,cause_effect_prior,"""All of the birds ate the seeds.""",Daniel,NA,M,15,birds,ate the seeds,Daniel left seeds out for  15 birds.,object_high,NA,NA,upper_half,All,How many birds ate the seeds?,left seeds out for __,0.01,M,14
2,5031,cause_effect_prior,"""All of the birds ate the seeds.""",Daniel,NA,M,15,birds,ate the seeds,Daniel left seeds out for  15 birds.,object_high,NA,NA,all,All,How many birds ate the seeds?,left seeds out for __,0.97,M,14
2,5593,cause_effect_prior,"""Some of the rocks burnt.""",Joshua,NA,M,15,rocks,burnt,Joshua threw  15 rocks  into a fire.,object_low,NA,NA,none,Some,How many rocks burnt?,threw __ into a fire,0,M,15
2,5593,cause_effect_prior,"""Some of the rocks burnt.""",Joshua,NA,M,15,rocks,burnt,Joshua threw  15 rocks  into a fire.,object_low,NA,NA,lower_half,Some,How many rocks burnt?,threw __ into a fire,0.17,M,15
2,5593,cause_effect_prior,"""Some of the rocks burnt.""",Joshua,NA,M,15,rocks,burnt,Joshua threw  15 rocks  into a fire.,object_low,NA,NA,upper_half,Some,How many rocks burnt?,threw __ into a fire,0.59,M,15
2,5593,cause_effect_prior,"""Some of the rocks burnt.""",Joshua,NA,M,15,rocks,burnt,Joshua threw  15 rocks  into a fire.,object_low,NA,NA,all,Some,How many rocks burnt?,threw __ into a fire,0,M,15
2,7196,cause_effect_prior,"""None of the pieces of gum stuck to the wall.""",Sarah,NA,F,15,pieces of gum,stuck to the wall,Sarah threw  15 pieces of gum  against a wall.,object_high,NA,NA,none,None,How many pieces of gum stuck to the wall?,threw __ against a wall,0.98,M,16
2,7196,cause_effect_prior,"""None of the pieces of gum stuck to the wall.""",Sarah,NA,F,15,pieces of gum,stuck to the wall,Sarah threw  15 pieces of gum  against a wall.,object_high,NA,NA,lower_half,None,How many pieces of gum stuck to the wall?,threw __ against a wall,0,M,16
2,7196,cause_effect_prior,"""None of the pieces of gum stuck to the wall.""",Sarah,NA,F,15,pieces of gum,stuck to the wall,Sarah threw  15 pieces of gum  against a wall.,object_high,NA,NA,upper_half,None,How many pieces of gum stuck to the wall?,threw __ against a wall,0,M,16
2,7196,cause_effect_prior,"""None of the pieces of gum stuck to the wall.""",Sarah,NA,F,15,pieces of gum,stuck to the wall,Sarah threw  15 pieces of gum  against a wall.,object_high,NA,NA,all,None,How many pieces of gum stuck to the wall?,threw __ against a wall,0,M,16
2,9378,cause_effect_prior,"""Some of the shirts ripped.""",Richard,NA,M,15,shirts,ripped,Richard used  15 shirts  as dog toys.,object_mid,NA,NA,none,Some,How many shirts ripped?,used __ as dog toys,0.01,M,17
2,9378,cause_effect_prior,"""Some of the shirts ripped.""",Richard,NA,M,15,shirts,ripped,Richard used  15 shirts  as dog toys.,object_mid,NA,NA,lower_half,Some,How many shirts ripped?,used __ as dog toys,0.37,M,17
2,9378,cause_effect_prior,"""Some of the shirts ripped.""",Richard,NA,M,15,shirts,ripped,Richard used  15 shirts  as dog toys.,object_mid,NA,NA,upper_half,Some,How many shirts ripped?,used __ as dog toys,0.53,M,17
2,9378,cause_effect_prior,"""Some of the shirts ripped.""",Richard,NA,M,15,shirts,ripped,Richard used  15 shirts  as dog toys.,object_mid,NA,NA,all,Some,How many shirts ripped?,used __ as dog toys,0.01,M,17
2,5000,cause_effect_prior,"""Some of the pinecones decomposed.""",Anthony,NA,M,15,pinecones,decomposed,Anthony put  15 pinecones  in a compost pile for a month.,object_mid,NA,NA,none,Some,How many pinecones decomposed?,put __ in a compost pile for a month,0,M,18
2,5000,cause_effect_prior,"""Some of the pinecones decomposed.""",Anthony,NA,M,15,pinecones,decomposed,Anthony put  15 pinecones  in a compost pile for a month.,object_mid,NA,NA,lower_half,Some,How many pinecones decomposed?,put __ in a compost pile for a month,0.37,M,18
2,5000,cause_effect_prior,"""Some of the pinecones decomposed.""",Anthony,NA,M,15,pinecones,decomposed,Anthony put  15 pinecones  in a compost pile for a month.,object_mid,NA,NA,upper_half,Some,How many pinecones decomposed?,put __ in a compost pile for a month,0.49,M,18
2,5000,cause_effect_prior,"""Some of the pinecones decomposed.""",Anthony,NA,M,15,pinecones,decomposed,Anthony put  15 pinecones  in a compost pile for a month.,object_mid,NA,NA,all,Some,How many pinecones decomposed?,put __ in a compost pile for a month,0.02,M,18
2,7502,cause_effect_prior,"""Some of the block towers fell down.""",Christina,NA,F,15,block towers,fell down,Christina punched  15 block towers.,object_mid,NA,NA,none,Some,How many block towers fell down?,punched __,0.01,M,19
2,7502,cause_effect_prior,"""Some of the block towers fell down.""",Christina,NA,F,15,block towers,fell down,Christina punched  15 block towers.,object_mid,NA,NA,lower_half,Some,How many block towers fell down?,punched __,0.46,M,19
2,7502,cause_effect_prior,"""Some of the block towers fell down.""",Christina,NA,F,15,block towers,fell down,Christina punched  15 block towers.,object_mid,NA,NA,upper_half,Some,How many block towers fell down?,punched __,0.51,M,19
2,7502,cause_effect_prior,"""Some of the block towers fell down.""",Christina,NA,F,15,block towers,fell down,Christina punched  15 block towers.,object_mid,NA,NA,all,Some,How many block towers fell down?,punched __,0,M,19
2,7294,cause_effect_prior,"""Some of the notebooks landed flat.""",Alexander,NA,M,15,notebooks,landed flat,Alexander tossed  15 notebooks.,object_low,NA,NA,none,Some,How many notebooks landed flat?,tossed __,0,M,20
2,7294,cause_effect_prior,"""Some of the notebooks landed flat.""",Alexander,NA,M,15,notebooks,landed flat,Alexander tossed  15 notebooks.,object_low,NA,NA,lower_half,Some,How many notebooks landed flat?,tossed __,0.32,M,20
2,7294,cause_effect_prior,"""Some of the notebooks landed flat.""",Alexander,NA,M,15,notebooks,landed flat,Alexander tossed  15 notebooks.,object_low,NA,NA,upper_half,Some,How many notebooks landed flat?,tossed __,0.44,M,20
2,7294,cause_effect_prior,"""Some of the notebooks landed flat.""",Alexander,NA,M,15,notebooks,landed flat,Alexander tossed  15 notebooks.,object_low,NA,NA,all,Some,How many notebooks landed flat?,tossed __,0.01,M,20
2,5084,cause_effect_prior,"""Typical.""",Eric,NA,M,15,sunglasses,broke,Eric ran  15 sunglasses  over with a car.,object_high,NA,NA,none,short_filler,How many sunglasses broke?,ran __ over with a car,0.01,M,21
2,5084,cause_effect_prior,"""Typical.""",Eric,NA,M,15,sunglasses,broke,Eric ran  15 sunglasses  over with a car.,object_high,NA,NA,lower_half,short_filler,How many sunglasses broke?,ran __ over with a car,0.01,M,21
2,5084,cause_effect_prior,"""Typical.""",Eric,NA,M,15,sunglasses,broke,Eric ran  15 sunglasses  over with a car.,object_high,NA,NA,upper_half,short_filler,How many sunglasses broke?,ran __ over with a car,0.02,M,21
2,5084,cause_effect_prior,"""Typical.""",Eric,NA,M,15,sunglasses,broke,Eric ran  15 sunglasses  over with a car.,object_high,NA,NA,all,short_filler,How many sunglasses broke?,ran __ over with a car,1,M,21
2,5966,cause_effect_prior,"""Some of the candles exploded.""",Elizabeth,NA,F,15,candles,exploded,Elizabeth lit  15 candles.,object_low,NA,NA,none,Some,How many candles exploded?,lit __,0.01,M,22
2,5966,cause_effect_prior,"""Some of the candles exploded.""",Elizabeth,NA,F,15,candles,exploded,Elizabeth lit  15 candles.,object_low,NA,NA,lower_half,Some,How many candles exploded?,lit __,0.31,M,22
2,5966,cause_effect_prior,"""Some of the candles exploded.""",Elizabeth,NA,F,15,candles,exploded,Elizabeth lit  15 candles.,object_low,NA,NA,upper_half,Some,How many candles exploded?,lit __,0.42,M,22
2,5966,cause_effect_prior,"""Some of the candles exploded.""",Elizabeth,NA,F,15,candles,exploded,Elizabeth lit  15 candles.,object_low,NA,NA,all,Some,How many candles exploded?,lit __,0.02,M,22
2,9273,cause_effect_prior,"""There are people starving in the world.""",Mark,NA,M,15,sugar cubes,dissolved,Mark put  15 sugar cubes  in a bucket of water.,object_high,NA,NA,none,long_filler,How many sugar cubes dissolved?,put __ in a bucket of water,0,M,23
2,9273,cause_effect_prior,"""There are people starving in the world.""",Mark,NA,M,15,sugar cubes,dissolved,Mark put  15 sugar cubes  in a bucket of water.,object_high,NA,NA,lower_half,long_filler,How many sugar cubes dissolved?,put __ in a bucket of water,0,M,23
2,9273,cause_effect_prior,"""There are people starving in the world.""",Mark,NA,M,15,sugar cubes,dissolved,Mark put  15 sugar cubes  in a bucket of water.,object_high,NA,NA,upper_half,long_filler,How many sugar cubes dissolved?,put __ in a bucket of water,0,M,23
2,9273,cause_effect_prior,"""There are people starving in the world.""",Mark,NA,M,15,sugar cubes,dissolved,Mark put  15 sugar cubes  in a bucket of water.,object_high,NA,NA,all,long_filler,How many sugar cubes dissolved?,put __ in a bucket of water,0.99,M,23
2,10342,cause_effect_prior,"""It&quotechars just fun to throw stuff in the water.""",David,NA,M,15,marbles,sank,David threw  15 marbles  into a pool.,object_high,NA,NA,none,long_filler,How many marbles sank?,threw __ into a pool,0,M,24
2,10342,cause_effect_prior,"""It&quotechars just fun to throw stuff in the water.""",David,NA,M,15,marbles,sank,David threw  15 marbles  into a pool.,object_high,NA,NA,lower_half,long_filler,How many marbles sank?,threw __ into a pool,0,M,24
2,10342,cause_effect_prior,"""It&quotechars just fun to throw stuff in the water.""",David,NA,M,15,marbles,sank,David threw  15 marbles  into a pool.,object_high,NA,NA,upper_half,long_filler,How many marbles sank?,threw __ into a pool,0,M,24
2,10342,cause_effect_prior,"""It&quotechars just fun to throw stuff in the water.""",David,NA,M,15,marbles,sank,David threw  15 marbles  into a pool.,object_high,NA,NA,all,long_filler,How many marbles sank?,threw __ into a pool,0.99,M,24
3,2741,speakerreliability,NA,NA,robot with the blue hat and the buttons,NA,NA,NA,NA,NA,NA,s2_vx,overinformative,NA,NA,NA,NA,s2_vx,NA,3
3,2856,speakerreliability,NA,NA,purple monster with the red hat who&quotechars grinning sideways,NA,NA,NA,NA,NA,NA,s1_v1,overinformative,NA,NA,NA,NA,s2_v2,NA,4
3,8455,speakerreliability,NA,NA,purple monster,NA,NA,NA,NA,NA,NA,sx_v1,underinformative,NA,NA,NA,NA,s2_v1,NA,5
3,2121,speakerreliability,NA,NA,green monster with the scarf and the two big teeth,NA,NA,NA,NA,NA,NA,sx_v2,overinformative,NA,NA,NA,NA,sx_v2,NA,6
3,2346,speakerreliability,NA,NA,robot,NA,NA,NA,NA,NA,NA,s1_vx,underinformative,NA,NA,NA,NA,sx_vx,NA,7
3,7306,speakerreliability,NA,NA,guy with the red hat,NA,NA,NA,NA,NA,NA,s1_v1,underinformative,NA,NA,NA,NA,s1_v1,NA,8
3,11021,cause_effect_prior,"""It&quotechars just fun to throw stuff in the water.""",Nicholas,NA,M,15,cups,sank,Nicholas threw  15 cups  into a pool.,object_mid,NA,NA,none,long_filler,How many cups sank?,threw __ into a pool,0.02,M,10
3,11021,cause_effect_prior,"""It&quotechars just fun to throw stuff in the water.""",Nicholas,NA,M,15,cups,sank,Nicholas threw  15 cups  into a pool.,object_mid,NA,NA,lower_half,long_filler,How many cups sank?,threw __ into a pool,0.02,M,10
3,11021,cause_effect_prior,"""It&quotechars just fun to throw stuff in the water.""",Nicholas,NA,M,15,cups,sank,Nicholas threw  15 cups  into a pool.,object_mid,NA,NA,upper_half,long_filler,How many cups sank?,threw __ into a pool,0.01,M,10
3,11021,cause_effect_prior,"""It&quotechars just fun to throw stuff in the water.""",Nicholas,NA,M,15,cups,sank,Nicholas threw  15 cups  into a pool.,object_mid,NA,NA,all,long_filler,How many cups sank?,threw __ into a pool,0.03,M,10
