slider_id	Item	normresponse	YMin	YMax
10	landed flat pancakes	0.0585030823716498	0.0444726634485371	0.0721330733427229
11	landed flat pancakes	0.0574881202756142	0.0418068538384334	0.0716847813448292
12	landed flat pancakes	0.0583893730917027	0.0438793431629759	0.0739270903799506
13	landed flat pancakes	0.0566614404452709	0.0401443085363312	0.0724966897568744
14	landed flat pancakes	0.0555948810725848	0.0382141811544742	0.073593306165119
15	landed flat pancakes	0.275459735260059	0.124553314741682	0.444170149957027
0	laughed comedians	0.0355221345885012	0.0233035432395818	0.0469932316002484
1	laughed comedians	0.0497595766371772	0.0367223877777135	0.0634902688402978
2	laughed comedians	0.0563001408857825	0.0463728437402032	0.0672990196493582
3	laughed comedians	0.0599363011744618	0.0505909922820984	0.0705417354058945
4	laughed comedians	0.0616524915261392	0.0527085015370426	0.0715001616154588
5	laughed comedians	0.0650174278117851	0.0569060816270964	0.073228271621625
6	laughed comedians	0.0681844571732951	0.0605000476011015	0.0775287954771201
7	laughed comedians	0.0703634905759949	0.0615005339425244	0.08095672260597
8	laughed comedians	0.0687451832000318	0.0615354469636689	0.078064866927656
9	laughed comedians	0.0691503200320492	0.0620143804268105	0.0774906304252923
10	laughed comedians	0.0683504531063464	0.0623104586677208	0.0748588253099981
11	laughed comedians	0.0656558817853567	0.0600215661257915	0.0717191154865332
12	laughed comedians	0.0659621298012783	0.0581595971895874	0.0728602544031666
13	laughed comedians	0.0652696740816489	0.0570643827997645	0.0731107721925941
14	laughed comedians	0.0651600943721396	0.0546465154811	0.0760975938106896
15	laughed comedians	0.0649702432480121	0.051067126395482	0.078403196133875
0	laughed kids	0.0287423503460637	0.0187917994548998	0.0394351730437174
1	laughed kids	0.0426639210197833	0.0301831922228764	0.0563253616572168
2	laughed kids	0.046353699724091	0.0335782276542756	0.0592634453171592
3	laughed kids	0.0476625918260705	0.0348540394225616	0.0602485519069507
4	laughed kids	0.0516606877569908	0.04087748431575	0.0631590551356346
5	laughed kids	0.0588081407575932	0.0488093274241179	0.0680040843202014
6	laughed kids	0.0604226237701885	0.0512387215698146	0.0682419252852001
7	laughed kids	0.0652006829782622	0.0559960985289	0.0731324542784228
8	laughed kids	0.0725218828363725	0.0641309867886201	0.08073406606419
9	laughed kids	0.0753701507000391	0.0663699611771526	0.0839638692417314
10	laughed kids	0.108941155477515	0.0718092405256343	0.172284121587094
11	laughed kids	0.0745158795532489	0.062837945089485	0.0864696819892636
12	laughed kids	0.0741128514632238	0.0613604330979126	0.0866534594068837
13	laughed kids	0.0739395527232389	0.0597639903112556	0.089742210366849
14	laughed kids	0.0632412968708021	0.0501976255520995	0.0768416120740911
15	laughed kids	0.0558425321965165	0.0424126551246976	0.0713958213673104
0	laughed lawyers	0.0469872861771695	0.0355463328361624	0.0609088048074055
1	laughed lawyers	0.0496830168111094	0.0400103414216371	0.057850403681485
2	laughed lawyers	0.0561691619438852	0.0486593307479679	0.062200919124463
3	laughed lawyers	0.0580434582226387	0.0517587727571529	0.0633598963184197
4	laughed lawyers	0.0579426102098052	0.0496083828588525	0.0641596806508162
5	laughed lawyers	0.06308344434458	0.0570177300045375	0.0683806914372617
6	laughed lawyers	0.061384865151759	0.0534498347213306	0.068434496735395
7	laughed lawyers	0.0656880900843618	0.0593780115532339	0.07266753150648
8	laughed lawyers	0.0677407214253794	0.0634295590030917	0.0730873057764526
9	laughed lawyers	0.0685578614288923	0.0647416155070678	0.0734430276948491
10	laughed lawyers	0.0681876284967987	0.0621158431968495	0.0750927595520583
11	laughed lawyers	0.0721000407936769	0.0644759327807927	0.0813660742840847
12	laughed lawyers	0.0734849469001111	0.0635647464947479	0.0874206752855348
13	laughed lawyers	0.0689009404428439	0.060648165862935	0.0795025485639435
14	laughed lawyers	0.0627830703939178	0.0555312383379771	0.0702330222559107
15	laughed lawyers	0.0592628571730711	0.0530544429917003	0.0655320124182908
0	lit up cd-players	0.0322084111678085	0.0210390022827386	0.0426836671498278
1	lit up cd-players	0.0377556731172677	0.0270769568992368	0.0475770654737028
2	lit up cd-players	0.0407520019149069	0.0318790360154463	0.0493710525912305
3	lit up cd-players	0.0432310250706258	0.0338256047182317	0.051196663726246
4	lit up cd-players	0.0465132738577535	0.0382120150087746	0.0543738375802774
5	lit up cd-players	0.0501119839590889	0.0409573778943941	0.0583619615028844
6	lit up cd-players	0.0552776329372786	0.0447948714671351	0.0650680872368802
7	lit up cd-players	0.0577651498390807	0.0472209749279568	0.0683222027924811
8	lit up cd-players	0.063477629686507	0.0524342328987184	0.0757077749431786
9	lit up cd-players	0.0662360018666419	0.0548252299429526	0.0774778417846369
10	lit up cd-players	0.0666604326710512	0.0571232024270098	0.0751607297204613
11	lit up cd-players	0.0701033291503702	0.0604527496374795	0.0784582370983357
12	lit up cd-players	0.0702552563600267	0.0592133216502063	0.0802574688841508
13	lit up cd-players	0.0720267932447004	0.0601086458592639	0.0833928612290598
14	lit up cd-players	0.07210432551353	0.0592162657408025	0.0838439040285856
15	lit up cd-players	0.155521079643362	0.0827909665153663	0.264956732270789
0	lit up computers	0.0206409567770482	0.0129894055853854	0.0286930428536179
1	lit up computers	0.0360016196218641	0.0257374690638661	0.0471226034845497
2	lit up computers	0.0384218475470069	0.0281472610623991	0.0490853440091702
3	lit up computers	0.0407157647309095	0.0299420622802314	0.0506466681311082
4	lit up computers	0.0473845341084079	0.035002632913338	0.0577109825206788
5	lit up computers	0.0485726623859044	0.0392181750023163	0.0581819766623546
6	lit up computers	0.0512609727420148	0.0408977979787446	0.0609733189670322
7	lit up computers	0.0535414795647051	0.0422480581588877	0.0624995058457187
8	lit up computers	0.0542306926247606	0.0419797959194997	0.0641508779178954
9	lit up computers	0.0576335934882087	0.0469600318252542	0.0673627441306052
10	lit up computers	0.0585324293580224	0.0461389106245598	0.0693607896747113
11	lit up computers	0.0603886638323083	0.0482438409348466	0.0718233540516106
12	lit up computers	0.0608465311403774	0.0472610949602035	0.0736618750759669
13	lit up computers	0.0638968676075712	0.0504783504021894	0.0769810096492588
14	lit up computers	0.091183081190352	0.0615509747768783	0.137956530224426
15	lit up computers	0.216748303280538	0.117081329081671	0.335613042021772
0	lit up flashlights	0.0243896171675221	0.0148474840688734	0.0346717541740815
1	lit up flashlights	0.025679948810468	0.0160364729201887	0.0361034131292101
2	lit up flashlights	0.0309505726222017	0.0217234982263296	0.0409676138664805
3	lit up flashlights	0.0317076684887211	0.0228983818201842	0.0413027107396177
4	lit up flashlights	0.0388789662882951	0.0290075463034237	0.0494861515568493
5	lit up flashlights	0.0410475402270408	0.0314107352291984	0.0510861715293075
6	lit up flashlights	0.0451795698185149	0.0358948183750212	0.0549693333446178
7	lit up flashlights	0.0488006730785259	0.0384703648505093	0.0588473882202013
8	lit up flashlights	0.0503277586953333	0.0409835765051302	0.0588853433302446
9	lit up flashlights	0.0520104382837566	0.0421050448095595	0.061482897202886
10	lit up flashlights	0.0562016584074526	0.0462949199098407	0.0649522172194935
11	lit up flashlights	0.0616457113651844	0.0501684561857955	0.0726423952730202
12	lit up flashlights	0.0763740750012772	0.0623116890897237	0.0917911635078695
13	lit up flashlights	0.0864513441537604	0.0672186489088701	0.107484299034708
14	lit up flashlights	0.113563179126036	0.0839405702341521	0.146553910274876
15	lit up flashlights	0.21679127846591	0.132784194189293	0.325297383955766
0	melted crayons	0.0530912409496327	0.0261596377504512	0.0835797128657641
1	melted crayons	0.0435665337021804	0.0294456609748396	0.0597023584051943
2	melted crayons	0.0388865043364129	0.0282782323161629	0.0491177519893427
3	melted crayons	0.0390280408715861	0.0294416315529482	0.0481771102997128
4	melted crayons	0.0428894710422294	0.0349734735922748	0.0505783646494154
5	melted crayons	0.0438608910112345	0.0349748555097771	0.0520426343830562
6	melted crayons	0.0473505581827064	0.0382961398575208	0.0553244605495914
7	melted crayons	0.0496162352065804	0.0417472061323085	0.0566410131865919
8	melted crayons	0.0541956606033239	0.0464744661141522	0.0611054553048549
9	melted crayons	0.0591008973088267	0.0493381235806744	0.0676817986419209
10	melted crayons	0.0603871272599855	0.0499373477910976	0.070370072396158
11	melted crayons	0.0626103209563474	0.050883420319587	0.0734716603219433
12	melted crayons	0.0667663470973601	0.0536039757815023	0.0785921002746981
13	melted crayons	0.0713388333292228	0.0568542959560061	0.0862230033417728
14	melted crayons	0.0753993909944291	0.05690776615484	0.0933654326787358
15	melted crayons	0.191911947147942	0.0992027754684486	0.30498865708175
0	melted ice cubes	0.00210575390629094	0.000663724669221956	0.0036730617405934
1	melted ice cubes	0.0218469630832381	0.0111444507926944	0.0334687537647833
2	melted ice cubes	0.0248962253512049	0.014087571322166	0.0367879979329538
3	melted ice cubes	0.0260609804214939	0.0145083024021611	0.0386143508667819
4	melted ice cubes	0.0283863448794408	0.0167092466595296	0.0406402254389546
5	melted ice cubes	0.0307106381835555	0.0182866664623444	0.0428262770875186
6	melted ice cubes	0.0331219654699961	0.0195203365201582	0.0459952623354687
7	melted ice cubes	0.0351421285966936	0.0210849908731754	0.0496475161595364
8	melted ice cubes	0.0358082243648923	0.0220284386730285	0.0497073770357411
9	melted ice cubes	0.0414288640437515	0.0262814533363924	0.0561422447037437
10	melted ice cubes	0.0415759880252799	0.0244180839622571	0.0573944623916348
11	melted ice cubes	0.0429689666965343	0.0247660699733034	0.0599606129183489
12	melted ice cubes	0.0462164236766935	0.030190089635751	0.0654902698500502
13	melted ice cubes	0.0485767434041038	0.0272780584988755	0.0695440543359547
14	melted ice cubes	0.0506781905126377	0.0321300182869267	0.0711573011284483
15	melted ice cubes	0.490475599384193	0.310735535243899	0.679975637454335
0	melted pencils	0.438585514243455	0.268628438857955	0.625743582265298
1	melted pencils	0.0591727538732953	0.0325352694973489	0.090054994508343
2	melted pencils	0.0499785536354893	0.0267049088475295	0.0760532271595904
3	melted pencils	0.0395068530805201	0.0247015844596164	0.057385973686098
4	melted pencils	0.0478707964172776	0.0306618711713582	0.0679902006437921
5	melted pencils	0.0409247015852502	0.0256919450255592	0.0590274370531478
6	melted pencils	0.0427489716350056	0.0277027191121075	0.0610482874105965
7	melted pencils	0.0331183153560663	0.0214435717022882	0.0451610480062983
8	melted pencils	0.0337630410582705	0.0212708415586534	0.0463710938562003
9	melted pencils	0.0304466069959068	0.0190448771731258	0.0434673751949676
10	melted pencils	0.0284877678612417	0.0159329497503917	0.0440909459908101
11	melted pencils	0.0237250697201338	0.0127828389761741	0.035701002619077
12	melted pencils	0.0249331464080022	0.0134549877691089	0.0372311915937242
13	melted pencils	0.029360330113686	0.016592359703817	0.0443486611055875
14	melted pencils	0.0404166105467027	0.018001750212417	0.068067651872955
15	melted pencils	0.036960967469697	0.00734633874850148	0.0832126392920435
0	popped balloons	0.0194243388624026	0.0092879579863667	0.0332342133136062
1	popped balloons	0.0211391974294402	0.0108941104206189	0.0324743789265793
2	popped balloons	0.0192268786576816	0.00985430955329443	0.0303295500015446
3	popped balloons	0.0210093053414746	0.0121307835586602	0.0316080373843533
4	popped balloons	0.0225348476758817	0.0130111318460096	0.0329215356181853
5	popped balloons	0.025242439897723	0.0161249487162048	0.0356805716099305
6	popped balloons	0.0249976881623604	0.0148049466399392	0.0354154725609269
7	popped balloons	0.0263623954167668	0.0147349369407809	0.0377783527206448
8	popped balloons	0.0258858313394717	0.0139486229674646	0.0382246405996487
9	popped balloons	0.0282495300533532	0.0154279386119697	0.0407278928979625
10	popped balloons	0.0296180834058205	0.0170688529772938	0.0425790276645494
11	popped balloons	0.0313475291860234	0.0171960911060644	0.0468285899118235
12	popped balloons	0.0360470059454374	0.0207040927799155	0.0520360618467221
13	popped balloons	0.0483972369646216	0.0303991711629233	0.0683546630995015
14	popped balloons	0.060641584252054	0.0334345313113038	0.0942052883936145
15	popped balloons	0.559876107409487	0.403415691330487	0.716751978059154
0	popped bubbles	0.0108243354301291	0.00529989730589499	0.0183345246399352
1	popped bubbles	0.0195635252640469	0.0101224136028886	0.0286290565835393
2	popped bubbles	0.0255112356769343	0.0165656352443229	0.035611594929118
3	popped bubbles	0.0255091172912685	0.0165161739442623	0.0363351939068657
4	popped bubbles	0.0275014781408797	0.0183531250649698	0.0363524167529496
5	popped bubbles	0.0308954246952799	0.0222444492710481	0.0405975583979016
6	popped bubbles	0.0338796943402466	0.0238778143212759	0.044005450415245
7	popped bubbles	0.0357545600024621	0.0248101181255919	0.0469021638705922
8	popped bubbles	0.0385702634290143	0.0267330814568192	0.0504436012532545
9	popped bubbles	0.0427165408405814	0.0307160203666729	0.0554375871636319
10	popped bubbles	0.0476110311160025	0.0344880010120247	0.0604840032765879
11	popped bubbles	0.0512151538426935	0.0357451436300715	0.0656224491643504
12	popped bubbles	0.0625605978861998	0.0414642198583215	0.0825545460575008
13	popped bubbles	0.0663725748454099	0.0448756533900858	0.0898910992754378
14	popped bubbles	0.0929328716882792	0.0579313682594239	0.133839649803099
15	popped bubbles	0.388581595510572	0.258214074191608	0.537397313708828
0	popped eggs	0.218202369987274	0.0662669702633684	0.431725914625524
1	popped eggs	0.0253785038705536	0.0130045153810898	0.038142947360893
2	popped eggs	0.029306061731512	0.0130599140801382	0.0488059212488129
3	popped eggs	0.0295353203340949	0.0156298611665932	0.0444598936165871
4	popped eggs	0.0283781772915274	0.0152510188141582	0.0414293360593672
5	popped eggs	0.0341458793973815	0.0192563369622511	0.0502229199293373
6	popped eggs	0.0361871147324163	0.0200099912566555	0.0524279741439404
7	popped eggs	0.0393444287862737	0.0232059065563769	0.0552599100938621
8	popped eggs	0.0409857949393926	0.0233945967201228	0.0596603633021992
9	popped eggs	0.0449639624726683	0.0262915514575626	0.0633134709185161
10	popped eggs	0.0422550147571939	0.0239866902660919	0.0592879378484188
11	popped eggs	0.0446982749782529	0.0251708048949561	0.0641852527404164
12	popped eggs	0.0502311890356983	0.0278625943608889	0.0715024689194996
13	popped eggs	0.0552987323512308	0.027945795185405	0.0859048674544623
14	popped eggs	0.0644481455171982	0.0324907966704863	0.107466326129878
15	popped eggs	0.216641029817332	0.0554433984598248	0.394925881168981
0	ran out of batteries bike lights	0.0314041489023501	0.0190465154806025	0.0455270628054001
1	ran out of batteries bike lights	0.0407344806979682	0.0275789076935073	0.0539827954086113
2	ran out of batteries bike lights	0.0426932001208744	0.0322538017880775	0.0550201777387662
3	ran out of batteries bike lights	0.0444041105090956	0.0313145313912338	0.0563840723132556
4	ran out of batteries bike lights	0.0462552751076081	0.0343729453172045	0.0580383425596375
5	ran out of batteries bike lights	0.0482707719378793	0.036434374923079	0.0610387339348509
6	ran out of batteries bike lights	0.0498170325404247	0.0385354009954611	0.0596465195758825
7	ran out of batteries bike lights	0.0478297123766344	0.0367608356997385	0.058252146265623
8	ran out of batteries bike lights	0.0505363170973062	0.0399950065275344	0.0607249204115438
9	ran out of batteries bike lights	0.0521529344829681	0.0407979482746217	0.0621788596919772
10	ran out of batteries bike lights	0.0542011535610014	0.0425945103739363	0.0652835586600295
11	ran out of batteries bike lights	0.0612758407772283	0.048996465852025	0.0740733422050051
12	ran out of batteries bike lights	0.0624983132353551	0.0478743335062516	0.0789894780879667
13	ran out of batteries bike lights	0.0750326107921622	0.0533596313554423	0.100902736138551
14	ran out of batteries bike lights	0.0768098395958002	0.0522662496617922	0.105955185306345
15	ran out of batteries bike lights	0.216084258265344	0.105473686556677	0.341785134080409
0	ran out of batteries laptops	0.0125730852495559	0.00225581190144475	0.0294117615978105
1	ran out of batteries laptops	0.0382288311131198	0.0168152238673488	0.0639660528319528
2	ran out of batteries laptops	0.0310426065687828	0.0134685665783243	0.0509285604262272
3	ran out of batteries laptops	0.0357213123294666	0.0188045561953296	0.054930811237658
4	ran out of batteries laptops	0.0401212923333478	0.023878016589424	0.0569276371035715
5	ran out of batteries laptops	0.0451174538376634	0.0289451415292861	0.0602211551606013
6	ran out of batteries laptops	0.0511641943568136	0.0323266920495636	0.0704352145313705
7	ran out of batteries laptops	0.0479443144777034	0.0300434330710591	0.0656447827492083
8	ran out of batteries laptops	0.0504089350937614	0.0312750763754383	0.0672792296715518
9	ran out of batteries laptops	0.0523850449516858	0.0336636372344636	0.0706616521895359
10	ran out of batteries laptops	0.0509678593784502	0.0302856425830321	0.0701909712927229
11	ran out of batteries laptops	0.0742037492707731	0.0508182679134566	0.102329930160353
12	ran out of batteries laptops	0.0813897428885786	0.0567856466813887	0.108471072488085
13	ran out of batteries laptops	0.0913563384439073	0.0632516249279378	0.122920774588631
14	ran out of batteries laptops	0.109686072311385	0.0611564336501744	0.167244542150178
15	ran out of batteries laptops	0.187689167395006	0.0846187109902539	0.321012394947429
0	ran out of batteries phones	0.0247700924389596	0.0162737528301418	0.0335496852537169
1	ran out of batteries phones	0.0332900903221603	0.0238090904036596	0.0439187575828455
2	ran out of batteries phones	0.0409566270351746	0.0287410484048075	0.0541430691816254
3	ran out of batteries phones	0.0433546954215071	0.0324717810316989	0.0545772221603884
4	ran out of batteries phones	0.0466979681701946	0.0348373621186791	0.0583706070164343
5	ran out of batteries phones	0.0478576009508214	0.0374834222699919	0.058193114145961
6	ran out of batteries phones	0.0511054355230956	0.0398080047111549	0.0620337964358978
7	ran out of batteries phones	0.0526954992348625	0.0422010886656964	0.0614984054957113
8	ran out of batteries phones	0.0588998993130305	0.0494816970775942	0.0663184514575742
9	ran out of batteries phones	0.0628729387526488	0.0525454271389025	0.0716280008688594
10	ran out of batteries phones	0.0661579864563824	0.0550588249343681	0.0777899223359718
11	ran out of batteries phones	0.069757159307196	0.05644386731824	0.0841751803952292
12	ran out of batteries phones	0.073951448202736	0.0583643223693195	0.0910943679548284
13	ran out of batteries phones	0.0772836190374983	0.0606271908167124	0.0940115997846192
14	ran out of batteries phones	0.0795125053912819	0.0621187790254448	0.0991410480280416
15	ran out of batteries phones	0.170836434442451	0.0788344950521329	0.296335441588199
0	reflected the sunlight diamonds	0.0299542718303024	0.0130471502877768	0.0535951716871989
1	reflected the sunlight diamonds	0.0326006559039706	0.0205928219494389	0.0448792411252737
2	reflected the sunlight diamonds	0.031947833693678	0.0199823521414621	0.0442707917904575
3	reflected the sunlight diamonds	0.0347307600482115	0.0233770604216149	0.0464952384576575
4	reflected the sunlight diamonds	0.0351229205972334	0.0236606109705011	0.0470686025498395
5	reflected the sunlight diamonds	0.0347490067760113	0.0222636903291411	0.0467896334997926
6	reflected the sunlight diamonds	0.0353586960756083	0.024098899670876	0.0467559000521388
7	reflected the sunlight diamonds	0.0354862630581445	0.0231272180137727	0.0470525931099987
8	reflected the sunlight diamonds	0.0381415386518235	0.0250192965845426	0.0502012844804092
9	reflected the sunlight diamonds	0.0375493501554258	0.0258026561208714	0.0495695896027121
10	reflected the sunlight diamonds	0.0390063452375566	0.0258728843661897	0.0512694595920053
11	reflected the sunlight diamonds	0.0399904154348725	0.0274437500646828	0.0528609804392183
12	reflected the sunlight diamonds	0.0407576588500058	0.0271827274822354	0.0553004449489665
13	reflected the sunlight diamonds	0.0438539832519105	0.0295365607504339	0.0592367676951977
14	reflected the sunlight diamonds	0.0450158900613064	0.0277165619385467	0.0645668706940427
15	reflected the sunlight diamonds	0.445734410373939	0.275119076949503	0.616414686940346
0	reflected the sunlight mirrors	0.00997961378488733	0.00315227037066699	0.0186467701951452
1	reflected the sunlight mirrors	0.0195911026038456	0.00935952198328747	0.0311973757938966
2	reflected the sunlight mirrors	0.0192041050339073	0.00862858190687386	0.0294552644646991
3	reflected the sunlight mirrors	0.0206546683956853	0.0104974899037197	0.0317541552607741
4	reflected the sunlight mirrors	0.0197563362954797	0.00988186321375808	0.0305165942921586
5	reflected the sunlight mirrors	0.0198828065622498	0.0101755811407097	0.0310758594556461
6	reflected the sunlight mirrors	0.0206494307765421	0.0112551811636377	0.0307116929363183
7	reflected the sunlight mirrors	0.0210800632082363	0.0106714046571655	0.0311368104262569
8	reflected the sunlight mirrors	0.0226181066783328	0.0128342222646731	0.0333389349494659
9	reflected the sunlight mirrors	0.0236841390333742	0.0132880558107767	0.0348199943013614
10	reflected the sunlight mirrors	0.0236602913621517	0.0126184366574635	0.0347600448949979
11	reflected the sunlight mirrors	0.0332958261091568	0.0175509584537762	0.0511377608032546
12	reflected the sunlight mirrors	0.0456549920858136	0.0234467027167534	0.0745000325900091
13	reflected the sunlight mirrors	0.0492580359399779	0.0258154924900857	0.0788130461493718
14	reflected the sunlight mirrors	0.0509128088448163	0.0229730682760734	0.0798655214092413
15	reflected the sunlight mirrors	0.600117673285543	0.435440243188853	0.752004580891787
0	reflected the sunlight phone screens	0.0135540268159207	0.00553927141507872	0.0220940789807256
1	reflected the sunlight phone screens	0.0305927828801878	0.0205304330200298	0.0414866887847393
2	reflected the sunlight phone screens	0.0298902909978761	0.0185677966421044	0.0418787355017833
3	reflected the sunlight phone screens	0.03117811045812	0.0194250618882938	0.0419309312011304
4	reflected the sunlight phone screens	0.0358118231172806	0.0248533670292326	0.0469593299420917
5	reflected the sunlight phone screens	0.0391751330190365	0.0289623808369514	0.0488906907728328
6	reflected the sunlight phone screens	0.0432618291025092	0.0318538024374982	0.0539485719078767
7	reflected the sunlight phone screens	0.0459751505843836	0.0324460971295939	0.05820854130395
8	reflected the sunlight phone screens	0.0470354355638165	0.030621883215246	0.062554275182838
9	reflected the sunlight phone screens	0.0501602720635081	0.033405037275896	0.0654032704357901
10	reflected the sunlight phone screens	0.0532994222653594	0.0355671347989395	0.0701852408473199
11	reflected the sunlight phone screens	0.0567210254722828	0.0378144756979034	0.076529005739073
12	reflected the sunlight phone screens	0.0584733867318521	0.0383599636980756	0.0768998031450583
13	reflected the sunlight phone screens	0.0563724865607933	0.0372058045016557	0.0748130243147225
14	reflected the sunlight phone screens	0.054142487940758	0.0326830974398098	0.0747856816671559
15	reflected the sunlight phone screens	0.354356336426315	0.192177262993993	0.535848973508984
0	rhymed limericks	0.0387106597882035	0.0204918986052743	0.0641352497021025
1	rhymed limericks	0.0347709601614495	0.0229861156045073	0.0466899649474331
2	rhymed limericks	0.0341657032505765	0.0246035007651236	0.0436742037566347
3	rhymed limericks	0.0357134819920975	0.0257532714267071	0.0454760234629884
4	rhymed limericks	0.0372323080802114	0.0277633318348538	0.0461677975326563
5	rhymed limericks	0.0410228964524338	0.0307400298620645	0.0496698879082032
6	rhymed limericks	0.0441382105841586	0.032604346211896	0.0544643922177725
7	rhymed limericks	0.0491244320126429	0.036647286671567	0.061732398425236
8	rhymed limericks	0.0489258547195766	0.0363100336905335	0.0605878803412653
9	rhymed limericks	0.0502418641449754	0.0378732739007403	0.061854992805113
10	rhymed limericks	0.0504578559242949	0.0372688227538767	0.0631266960359983
11	rhymed limericks	0.0550217325417226	0.0409860126420859	0.068666606286007
12	rhymed limericks	0.055750683193461	0.0412934495893171	0.0704684964968996
13	rhymed limericks	0.0568975502348024	0.0410493336688908	0.0719916665171845
14	rhymed limericks	0.0585288969983516	0.0432804917625736	0.0730304034121098
15	rhymed limericks	0.309296909921042	0.174343815856832	0.457733713551126
0	rhymed poems	0.0511746979493982	0.0411367497624792	0.0617285241239798
1	rhymed poems	0.0557085697820516	0.045106939261259	0.065586786460415
2	rhymed poems	0.0584860661119923	0.0489701019731708	0.0674546973641574
3	rhymed poems	0.0612256711685719	0.0507201794384496	0.0692591311685353
4	rhymed poems	0.0603278589371823	0.050891654962468	0.0685239017047285
5	rhymed poems	0.0647911606962444	0.0570671269874188	0.0734477500779051
6	rhymed poems	0.0671716815672479	0.0602995267226501	0.0765925000460082
7	rhymed poems	0.0703292387525064	0.0634830664514808	0.0786336688644216
8	rhymed poems	0.0698906414036137	0.0635473300446267	0.0777852835109742
9	rhymed poems	0.0689881212777326	0.0624874028182868	0.0780139551293311
10	rhymed poems	0.0694554265245698	0.0621108761868421	0.0802654737869398
11	rhymed poems	0.0680192884265715	0.0592877918952178	0.080408511572887
12	rhymed poems	0.0627160829952483	0.0556926290144153	0.0702827595291552
13	rhymed poems	0.058117983710378	0.0505681729322477	0.0641565586259185
14	rhymed poems	0.0580170443974226	0.0500673255818818	0.065729962218708
15	rhymed poems	0.0555804662992685	0.0482121676926296	0.0625581085512842
0	rhymed songs	0.0377252336678085	0.0254589792424652	0.0501604303811595
1	rhymed songs	0.0482843117100715	0.0347426149731818	0.0612148514896353
2	rhymed songs	0.0517596241900089	0.0403546646229334	0.0634212429525986
3	rhymed songs	0.0545399105464395	0.0430829121252218	0.0652594935061865
4	rhymed songs	0.0555576514654599	0.0445499248126518	0.0645815354262462
5	rhymed songs	0.0572344606371469	0.0477441622901013	0.0656093752190225
6	rhymed songs	0.0584615666260413	0.0488670975218517	0.0651716597005625
7	rhymed songs	0.061058265507364	0.0558880529859113	0.0648713915267561
8	rhymed songs	0.0649965059175801	0.060458138744526	0.0691544174112831
9	rhymed songs	0.0670100739781113	0.0635013446506292	0.0716637852716429
10	rhymed songs	0.0689335457892538	0.0638868494300853	0.0744026897280143
11	rhymed songs	0.0709573370767891	0.0630270092907307	0.0817769408691801
12	rhymed songs	0.0747646395664484	0.0635774991350608	0.0884906937420104
13	rhymed songs	0.0772038295883535	0.0639736446283921	0.0950142564142799
14	rhymed songs	0.0751734316919686	0.0623441644867768	0.0897522955804674
15	rhymed songs	0.0763396120411547	0.0614088600880628	0.0920972121635721
0	ripped books	0.0491796091957047	0.0171215159302499	0.101096552858126
1	ripped books	0.0574612535160548	0.0243383257734307	0.110337753230427
2	ripped books	0.0381482735045257	0.0265765190393791	0.0500218570923997
3	ripped books	0.0430398557735049	0.0322640148413325	0.0544647469668817
4	ripped books	0.0468653333843316	0.0337438338876077	0.0586172672476588
5	ripped books	0.0530453737609153	0.0385930150387889	0.0657415880684038
6	ripped books	0.0602067817386873	0.0449721896842734	0.0747225212229874
7	ripped books	0.0670042751169705	0.0509704844270898	0.0824192341536824
8	ripped books	0.0704304626323724	0.0534200910581326	0.0864452557021809
9	ripped books	0.0709938037537574	0.0589574801073384	0.0821915356802492
10	ripped books	0.0696782066125658	0.060953707804641	0.0778964432121839
11	ripped books	0.0694126119300731	0.0603966430376744	0.0768948742248107
12	ripped books	0.0721311140253761	0.0607939864312891	0.0837862092639469
13	ripped books	0.0732697769388548	0.0541086975225957	0.0964473943590171
14	ripped books	0.0791882599747214	0.0545235380859444	0.109483793859635
15	ripped books	0.0799450081415841	0.0481002697186199	0.120506275619349
0	ripped shirts	0.0293867739798365	0.0183753175540776	0.0405376842846136
1	ripped shirts	0.0491476473019647	0.036244304389622	0.0615026332116902
2	ripped shirts	0.0515001782132988	0.0405347769935978	0.0618080443908652
3	ripped shirts	0.0540258486311967	0.0455179736442551	0.0623131906807586
4	ripped shirts	0.0554059085343679	0.0477286383270696	0.0627633062744311
5	ripped shirts	0.0581122098928455	0.0502317149389356	0.0646918701917408
6	ripped shirts	0.062864251985348	0.0561401314383955	0.0685111787046181
7	ripped shirts	0.0639983177093825	0.0578712674091046	0.0695733082354337
8	ripped shirts	0.0656133799993964	0.0593136857237654	0.0709750869490129
9	ripped shirts	0.0670952296093768	0.0614708668899145	0.071703427578229
10	ripped shirts	0.0664074151646426	0.0599361506552901	0.072609741585191
11	ripped shirts	0.0683745291616531	0.0613336754602574	0.0752695832086449
12	ripped shirts	0.0692804681290698	0.062310293395489	0.0767072053841018
13	ripped shirts	0.0763770344182413	0.0650718787989543	0.08920793432633
14	ripped shirts	0.0784876207674021	0.0638903252763076	0.0947781342865165
15	ripped shirts	0.0839231865019773	0.0642060872341729	0.10969398824302
0	ripped shoes	0.0181736687254942	0.0113295924808201	0.0260268781908242
1	ripped shoes	0.0319495802940374	0.0217346060919213	0.0418089545600363
2	ripped shoes	0.0391112819642909	0.0295905976723695	0.0486559127552778
3	ripped shoes	0.0453932743608544	0.0365760083258577	0.0545754647463491
4	ripped shoes	0.0484777024084745	0.038427470878765	0.0571799741194893
5	ripped shoes	0.053449003621347	0.0445775464302515	0.0615000670719812
